TIF Number,TIF Name,Time Period,Type,Description,Amount,Designation Date,Expiration Date
T-072,24th/Michigan,2020,Current Obligations,RDA - Hilliard Homes-II,-510000,07/21/1999,07/21/2022
T-072,24th/Michigan,2020,Proposed Projects,CDOT - Neighborhood Infrastructure Improvements,-2500000,07/21/1999,07/21/2022
T-072,24th/Michigan,2020,Revenue,Property tax,4161100,07/21/1999,07/21/2022
T-072,24th/Michigan,2021,Current Obligations,CHA Transformation - RDA - Southbridge/Ickes redev,-8500000,07/21/1999,07/21/2022
T-072,24th/Michigan,2021,Current Obligations,Program administration,-53300,07/21/1999,07/21/2022
T-072,24th/Michigan,2021,Current Obligations,RDA - Hilliard Homes-I,-250000,07/21/1999,07/21/2022
T-083,West Irving Park,2024,Revenue,Property tax,1467200,01/12/2000,12/31/2024
T-072,24th/Michigan,2021,Current Obligations,RDA - Hilliard Homes-II,-510000,07/21/1999,07/21/2022
T-072,24th/Michigan,2021,Proposed Projects,CDOT - Neighborhood Infrastructure Improvements,-2500000,07/21/1999,07/21/2022
T-072,24th/Michigan,2021,Proposed Projects,Proposed redevelopment project #1,-8000000,07/21/1999,07/21/2022
T-072,24th/Michigan,2021,Revenue,Property tax,4161100,07/21/1999,07/21/2022
T-072,24th/Michigan,2022,Current Obligations,Program administration,-57000,07/21/1999,07/21/2022
T-072,24th/Michigan,2022,Current Obligations,RDA - Hilliard Homes-I,-250000,07/21/1999,07/21/2022
T-072,24th/Michigan,2022,Current Obligations,RDA - Hilliard Homes-II,-520000,07/21/1999,07/21/2022
T-072,24th/Michigan,2022,Revenue,Property tax,4316200,07/21/1999,07/21/2022
T-072,24th/Michigan,Fund / Project Balances,Current Obligations,DSS - Salt Dome - repairs - 22nd & Federal,-568500,07/21/1999,07/21/2022
T-072,24th/Michigan,Fund / Project Balances,Current Obligations,IGA - CPS - National Teachers Academy - athletic field,-519300,07/21/1999,07/21/2022
T-072,24th/Michigan,Fund / Project Balances,Current Obligations,SBIF,-416100,07/21/1999,07/21/2022
T-072,24th/Michigan,Fund / Project Balances,Current Obligations,"Streetscape - Michigan, 23rd to 24th",-7597800,07/21/1999,07/21/2022
T-072,24th/Michigan,Fund / Project Balances,Current Obligations,TIF Works,-136600,07/21/1999,07/21/2022
T-072,24th/Michigan,Fund / Project Balances,Current Obligations,"Wells Wentworth Connector - Wentworth, Archer to Cermak",-186500,07/21/1999,07/21/2022
T-072,24th/Michigan,Fund / Project Balances,Fund Balance,FY 2018 Year End Available Fund Balance,15076700,07/21/1999,07/21/2022
T-073,111th Street/Kedzie Avenue Business District,2019,Current Obligations,Program administration,-15400,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2019,Current Obligations,RDA - Gendell Partners Mt Greenwood,-120400,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2019,Current Obligations,SSA 55,-14000,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2019,Revenue,Property tax,815300,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2019,Transfers Between TIF Districts,To Western/Rock Island (Morgan Park Sports Center),-1000000,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2020,Current Obligations,Program administration,-15900,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2020,Current Obligations,RDA - Gendell Partners Mt Greenwood,-125000,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2020,Current Obligations,SSA 55,-14000,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2020,Current Obligations,"Streetscape - 111th, Central Park to Homan",12300,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2020,Proposed Projects,CPL - Library - Mount Greenwood - 11010 S Kedzie Ave - Refresh/CARE,-100000,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2020,Revenue,Property tax,815300,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2021,Current Obligations,Program administration,-16600,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2021,Current Obligations,RDA - Gendell Partners Mt Greenwood,-126300,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2021,Current Obligations,SSA 55,-14000,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2021,Proposed Projects,Streetscape project,-885000,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2021,Revenue,Property tax,815300,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2022,Current Obligations,Program administration,-18100,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2022,Current Obligations,RDA - Gendell Partners Mt Greenwood,-256500,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2022,Current Obligations,SSA 55,-14000,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2022,Proposed Projects,Streetscape project,-2500000,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2022,Revenue,Property tax,869000,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,2022,Transfers Between TIF Districts,From Western/Rock Island (Repay prior transfer),750000,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,Fund / Project Balances,Current Obligations,SBIF,-142500,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,Fund / Project Balances,Current Obligations,"Streetscape - 111th, Central Park to Homan",-21400,09/29/1999,09/29/2022
T-073,111th Street/Kedzie Avenue Business District,Fund / Project Balances,Fund Balance,FY 2018 Year End Available Fund Balance,1450800,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2019,Current Obligations,IGA - CPS - Senn HS,-3000000,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2019,Current Obligations,Lighting - Neighborhood Lighting Improvements,-812000,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2019,Current Obligations,Program administration,-40600,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2019,Current Obligations,SBIF,-500000,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2019,Current Obligations,"Streetscape - Clark, Edgewater to Arthur",-3800000,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2019,Current Obligations,"Streetscape - Clark, Edgewater to Arthur - cashflow adjustment",3300000,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2019,Fund Balance,Surplus TIF Funds - 2019,-372000,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2019,Revenue,Property tax,2850400,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2019,Transfers Between TIF Districts,From Devon/Sheridan (Repay prior transfer),3111800,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2020,Current Obligations,Program administration,-41900,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2020,Current Obligations,SBIF,-500000,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2020,Fund Balance,Surplus TIF Funds - 2020,-1521000,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2020,Proposed Projects,Polling Place ADA Upgrade - Police Station - 6464 N Clark St,-100000,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2020,Proposed Transfers,To Edgewater/Ashland (Lighting),-800000,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2020,Revenue,Property tax,2850400,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2021,Current Obligations,Program administration,-43700,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2021,Current Obligations,"Streetscape - Clark, Edgewater to Arthur - cashflow adjustment",-3300000,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2021,Proposed Projects,Proposed school project #1,-800000,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2021,Proposed Projects,Proposed school project #2,-2000000,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2021,Revenue,Property tax,2850400,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2022,Current Obligations,Program administration,-47700,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,2022,Revenue,Property tax,3015600,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,Fund / Project Balances,Current Obligations,Lighting - 6600-6800 N Clark St,-19600,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,Fund / Project Balances,Current Obligations,RDA - Ravenswood Senior Apts,-447600,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,Fund / Project Balances,Current Obligations,SBIF,-11100,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,Fund / Project Balances,Current Obligations,TIF Works,-56900,09/29/1999,09/29/2022
T-074,Clark Street and Ridge Avenue,Fund / Project Balances,Fund Balance,FY 2018 Year End Available Fund Balance,7388900,09/29/1999,09/29/2022
T-075,Madison/Austin Corridor,2019,Current Obligations,CPL - Library - Legler - roof,-300000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2019,Current Obligations,Fire station - Engine Co. 096 - Equal Access rehab - 441 N Waller Ave,-300000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2019,Current Obligations,Program administration,-38600,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2019,Current Obligations,"Vision Zero improvements - Madison St, Pulaski to Homan",-180000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2019,Revenue,Property tax,2449800,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2019,Transfers Between TIF Districts,From Northwest Ind. Corr. (Traffic safety improvements),180000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2019,Transfers Between TIF Districts,To Harrison/Central (RDA - Loretto Hospital),-144000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2020,Current Obligations,Program administration,-39900,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2020,Proposed Projects,Lighting - Neighborhood Lighting Improvements,-2040000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2020,Proposed Projects,Proposed park project #1,-1500000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2020,Proposed Projects,Proposed transit project #1,-2500000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2020,Proposed Projects,Proposed transit project #2,-750000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2020,Proposed Transfers,From Midwest (Lighting),2040000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2020,Proposed Transfers,From Midwest (Proposed CTA projects),3250000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2020,Proposed Transfers,From Midwest (Proposed park/open space projects),1500000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2020,Revenue,Property tax,2449800,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2020,Transfers Between TIF Districts,To Harrison/Central (RDA - Loretto Hospital),-144800,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2021,Current Obligations,Program administration,-41600,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2021,Proposed Projects,Proposed school project #1,-7000000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2021,Proposed Projects,Proposed school project #2,-3600000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2021,Proposed Projects,Proposed transit project #2,-750000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2021,Proposed Projects,SBIF,-500000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2021,Proposed Transfers,From Midwest (Proposed CTA projects),750000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2021,Proposed Transfers,From Midwest (Proposed school projects),4000000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2021,Revenue,Property tax,2449800,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2022,Current Obligations,Program administration,-45200,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2022,Proposed Projects,Proposed transit project #3,-2250000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2022,Proposed Transfers,From Midwest (Proposed CTA projects),2250000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2022,Revenue,Property tax,2587500,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2023,Current Obligations,Program administration,-53600,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2023,Proposed Projects,Proposed transit project #3,-2250000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2023,Proposed Transfers,From Midwest (Proposed CTA projects),2250000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,2023,Revenue,Property tax,2587500,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,Fund / Project Balances,Current Obligations,Library - CPL - Austin - roof replacement / building repairs,-129600,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,Fund / Project Balances,Current Obligations,Library - CPL - Legler - repairs,-9700,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,Fund / Project Balances,Current Obligations,Lighting improvements - Garfield Park Neighborhood - Phase II,-555000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,Fund / Project Balances,Current Obligations,"Resurfacing - Madison, Kedzie to Central",-33700,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,Fund / Project Balances,Current Obligations,"Resurfacing - Parkside, Madison to Adams",-11700,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,Fund / Project Balances,Current Obligations,SBIF,-798800,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,Fund / Project Balances,Current Obligations,State Emergency Repair Program (ERP),-111300,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,Fund / Project Balances,Current Obligations,TIF Works,-58000,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,Fund / Project Balances,Current Obligations,Traffic signal - Karlov/Washington,-200,09/29/1999,12/31/2023
T-075,Madison/Austin Corridor,Fund / Project Balances,Fund Balance,FY 2018 Year End Available Fund Balance,2940000,09/29/1999,12/31/2023
T-076,Devon/Western,2019,Current Obligations,Lighting - Neighborhood Lighting Improvements,-1800000,11/03/1999,12/31/2023
T-076,Devon/Western,2019,Current Obligations,MSAC - program costs,-100,11/03/1999,12/31/2023
T-076,Devon/Western,2019,Current Obligations,Program administration,-47700,11/03/1999,12/31/2023
T-076,Devon/Western,2019,Current Obligations,Streetscape - Devon (Section 4/5),-1674800,11/03/1999,12/31/2023
T-076,Devon/Western,2019,Current Obligations,TIF Works,-160000,11/03/1999,12/31/2023
T-076,Devon/Western,2019,Revenue,Property tax,3209300,11/03/1999,12/31/2023
T-076,Devon/Western,2019,Transfers Between TIF Districts,From Western Ave. North (Lighting),1800000,11/03/1999,12/31/2023
T-076,Devon/Western,2019,Transfers Between TIF Districts,To Touhy/Western (MSAC DS - 2010 - West Ridge Elementary),-1788900,11/03/1999,12/31/2023
T-076,Devon/Western,2020,Current Obligations,Program administration,-49300,11/03/1999,12/31/2023
T-076,Devon/Western,2020,Current Obligations,"Streetscape - Devon (Section 2), California to Rockwell",3100,11/03/1999,12/31/2023
T-076,Devon/Western,2020,Current Obligations,"Streetscape - Devon (Section 5), Kedzie to Sacramento",250000,11/03/1999,12/31/2023
T-076,Devon/Western,2020,Proposed Projects,Proposed City facility project,-3000000,11/03/1999,12/31/2023
T-076,Devon/Western,2020,Proposed Transfers,From Western Ave. North (Acquisition for public purpose),3000000,11/03/1999,12/31/2023
T-076,Devon/Western,2020,Revenue,Property tax,3209300,11/03/1999,12/31/2023
T-076,Devon/Western,2020,Transfers Between TIF Districts,To Touhy/Western (MSAC DS - 2007 - West Ridge Elementary),-1500000,11/03/1999,12/31/2023
T-076,Devon/Western,2020,Transfers Between TIF Districts,To Touhy/Western (MSAC DS - 2010 - West Ridge Elementary),-1500000,11/03/1999,12/31/2023
T-076,Devon/Western,2021,Current Obligations,Program administration,-51500,11/03/1999,12/31/2023
T-076,Devon/Western,2021,Revenue,Property tax,3209300,11/03/1999,12/31/2023
T-076,Devon/Western,2021,Transfers Between TIF Districts,To Touhy/Western (CPS - Rogers ES),-1050000,11/03/1999,12/31/2023
T-076,Devon/Western,2021,Transfers Between TIF Districts,To Touhy/Western (MSAC DS - 2007 - West Ridge Elementary),-500000,11/03/1999,12/31/2023
T-076,Devon/Western,2021,Transfers Between TIF Districts,To Touhy/Western (MSAC DS - 2010 - West Ridge Elementary),-2750000,11/03/1999,12/31/2023
T-076,Devon/Western,2022,Current Obligations,Program administration,-57000,11/03/1999,12/31/2023
T-076,Devon/Western,2022,Current Obligations,Streetscape - Devon (Section 4/5),-1000000,11/03/1999,12/31/2023
T-076,Devon/Western,2022,Revenue,Property tax,3451000,11/03/1999,12/31/2023
T-076,Devon/Western,2022,Transfers Between TIF Districts,To Touhy/Western (MSAC DS - 2010 - West Ridge Elementary),-1700000,11/03/1999,12/31/2023
T-076,Devon/Western,2023,Current Obligations,Program administration,-67900,11/03/1999,12/31/2023
T-076,Devon/Western,2023,Revenue,Property tax,3451000,11/03/1999,12/31/2023
T-076,Devon/Western,2023,Transfers Between TIF Districts,To Touhy/Western (MSAC DS - 2007 - West Ridge Elementary),-1750000,11/03/1999,12/31/2023
T-076,Devon/Western,Fund / Project Balances,Current Obligations,"Streetscape - Devon (Section 2), California to Rockwell",-3100,11/03/1999,12/31/2023
T-076,Devon/Western,Fund / Project Balances,Current Obligations,"Streetscape - Devon (Section 4), Western to Leavitt",-10300,11/03/1999,12/31/2023
