TIF Number,TIF Name,Tme Period,Type,Description,Amount,Designation Date,Expiration Date
T-156,Austin Commercial,Fund / Project Balances,Current Obligations,ISW - Admin,-292900,09/27/2007,12/31/2031
T-156,Austin Commercial,Fund / Project Balances,Current Obligations,Laramie State Bank,-540000,09/27/2007,12/31/2031
T-156,Austin Commercial,Fund / Project Balances,Current Obligations,Retail Thrive Zone,-113600,09/27/2007,12/31/2031
T-156,Austin Commercial,Fund / Project Balances,Current Obligations,SBIF,-1715100,09/27/2007,12/31/2031
T-156,Austin Commercial,Fund / Project Balances,Current Obligations,TIF Works,-102800,09/27/2007,12/31/2031
T-167,Avondale,2029,Current Obligations,Program Administration,-6900,07/29/2009,12/31/2033
T-123,Avalon Park/South Shore,2022,Current Obligations,AIS - Chicago Dept on Aging - ADA Polling Place,-150000,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2022,Current Obligations,DOH - Purchase Rehab Program - ISW - Corridor 08,-1500000,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2022,Transfers Between TIF Districts,From 71st/Stony Island (Invest South West Program),2694600,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2022,Current Obligations,Program Administration,-10600,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2022,Revenue,Property tax,798000,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2022,Revenue,Property Tax - 2022 - Collection Variance,-14600,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2022,Current Obligations,Retail Thrive Zone,-20000,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2022,Transfers Between TIF Districts,To 71st/Stony Island (Invest South West Program),-5000,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2023,Current Obligations,"AIS - Senior Center - Atlas - 1767 E 79th - Phase I - new mechanicals, roof (future: lighting, flooring, restrooms)",-500000,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2023,Current Obligations,CDOT - DSS - Traffic signal - 79th / Colfax,-177100,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2023,Current Obligations,CDOT - Sidewalk/curb/gutter repairs - ISW - Corridor 08,-875800,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2023,Current Obligations,DPD - ISW - Thrive Exchange Apts - Corridor 08,-2554500,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2023,Transfers Between TIF Districts,From 71st/Stony Island (Invest South West Program),2501800,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2023,Current Obligations,ISW - Admin,-472400,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2023,Current Obligations,Program Administration,-11000,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2023,Revenue,Property tax,798000,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2024,Current Obligations,DPD - ISW - Thrive Exchange Apts - Corridor 08,-5109000,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2024,Transfers Between TIF Districts,From 71st/Stony Island (Invest South West Program),5003600,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2024,Current Obligations,Program Administration,-11300,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2024,Revenue,Property tax,798000,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2025,Current Obligations,DPD - ISW - Thrive Exchange Apts - Corridor 08,-2554500,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2025,Current Obligations,Program Administration,-11600,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2025,Revenue,Property tax,861800,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2026,Current Obligations,Program Administration,-12000,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,2026,Revenue,Property tax,861800,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,Fund / Project Balances,Current Obligations,"AIS - Senior Center - Atlas - 1767 E 79th - Phase I - new mechanicals, roof (future: lighting, flooring, restrooms)",-44700,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,Fund / Project Balances,Current Obligations,CDOT - ADA Polling Place - Chicago Dept on Aging,-69000,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,Fund / Project Balances,Current Obligations,CDOT - Lighting - Neighborhood Lighting Improvements,-161700,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,Fund / Project Balances,Current Obligations,CDOT - Sidewalk/curb/gutter repairs - ISW - Corridor 08,-17600,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,Fund / Project Balances,Fund Balance,FY 2021 Year End Available Fund Balance,2868100,07/31/2002,12/31/2026
T-123,Avalon Park/South Shore,Fund / Project Balances,Current Obligations,SBIF,-1171000,07/31/2002,12/31/2026
T-167,Avondale,2022,Current Obligations,DPD - Study - Milwaukee Ave Equitable Growth Plan,-63000,07/29/2009,12/31/2033
T-167,Avondale,2022,Current Obligations,Program Administration,-5600,07/29/2009,12/31/2033
T-167,Avondale,2022,Revenue,Property tax,381500,07/29/2009,12/31/2033
T-167,Avondale,2022,Revenue,Property Tax - 2022 - Collection Variance,-76500,07/29/2009,12/31/2033
T-167,Avondale,2023,Current Obligations,Program Administration,-5800,07/29/2009,12/31/2033
T-167,Avondale,2023,Revenue,Property tax,381500,07/29/2009,12/31/2033
T-167,Avondale,2023,Current Obligations,SBIF,-500000,07/29/2009,12/31/2033
T-167,Avondale,2024,Current Obligations,Program Administration,-6000,07/29/2009,12/31/2033
T-167,Avondale,2024,Revenue,Property tax,381500,07/29/2009,12/31/2033
T-167,Avondale,2025,Current Obligations,Program Administration,-6200,07/29/2009,12/31/2033
T-167,Avondale,2025,Revenue,Property tax,470400,07/29/2009,12/31/2033
T-167,Avondale,2026,Current Obligations,Program Administration,-6400,07/29/2009,12/31/2033
T-167,Avondale,2026,Revenue,Property tax,470400,07/29/2009,12/31/2033
T-167,Avondale,2027,Current Obligations,Program Administration,-6500,07/29/2009,12/31/2033
T-167,Avondale,2027,Revenue,Property tax,470400,07/29/2009,12/31/2033
T-167,Avondale,2028,Current Obligations,Program Administration,-6700,07/29/2009,12/31/2033
T-167,Avondale,2028,Revenue,Property tax,561900,07/29/2009,12/31/2033
T-167,Avondale,2030,Current Obligations,Program Administration,-7200,07/29/2009,12/31/2033
T-167,Avondale,2030,Revenue,Property tax,561900,07/29/2009,12/31/2033
T-167,Avondale,2031,Current Obligations,Program Administration,-7400,07/29/2009,12/31/2033
T-167,Avondale,2031,Revenue,Property tax,656200,07/29/2009,12/31/2033
T-167,Avondale,2032,Current Obligations,Program Administration,-7600,07/29/2009,12/31/2033
T-167,Avondale,2032,Revenue,Property tax,656200,07/29/2009,12/31/2033
T-167,Avondale,2033,Current Obligations,Program Administration,-7800,07/29/2009,12/31/2033
T-167,Avondale,2033,Revenue,Property tax,656200,07/29/2009,12/31/2033
T-167,Avondale,Fund / Project Balances,Current Obligations,CDOT - Lighting - Neighborhood Lighting Improvements,-286100,07/29/2009,12/31/2033
T-167,Avondale,Fund / Project Balances,Current Obligations,"CDOT - Street improvements - Milwaukee, Addison to Belmont",-732000,07/29/2009,12/31/2033
T-167,Avondale,Fund / Project Balances,Fund Balance,FY 2021 Year End Available Fund Balance,1481600,07/29/2009,12/31/2033
T-167,Avondale,Fund / Project Balances,Current Obligations,SBIF,-292900,07/29/2009,12/31/2033
T-081,Belmont/Central,2022,Current Obligations,"CDOT - Streetscape - Fullerton, Narragansett to Lockwood - Supplemental Request",-1886400,01/12/2000,12/31/2024
T-081,Belmont/Central,2022,Current Obligations,Program Administration,-74400,01/12/2000,12/31/2024
T-081,Belmont/Central,2022,Revenue,Property tax,6478700,01/12/2000,12/31/2024
T-081,Belmont/Central,2022,Revenue,Property Tax - 2022 - Collection Variance,-1352800,01/12/2000,12/31/2024
T-081,Belmont/Central,2022,Current Obligations,SBIF,-1000000,01/12/2000,12/31/2024
T-081,Belmont/Central,2022,Current Obligations,TIF Works,142200,01/12/2000,12/31/2024
T-081,Belmont/Central,2023,Proposed Projects,CDOT - Street Improvements - 2023 Program,-780000,01/12/2000,12/31/2024
T-081,Belmont/Central,2023,Current Obligations,IGA - CPD - Park 0122 - Blackhawk Park - roof/envelope/windows/interior/ADA - Supplmental Funding,-2755300,01/12/2000,12/31/2024
T-081,Belmont/Central,2023,Current Obligations,IGA - CPD - Park 0131 - Cragin Park Fieldhouse Improvements,-2366700,01/12/2000,12/31/2024
T-081,Belmont/Central,2023,Current Obligations,IGA - CPS - Northwest M.S. - 5252 W Palmer St - Chimney/Stack Reduction,-750000,01/12/2000,12/31/2024
T-081,Belmont/Central,2023,Current Obligations,IGA - CPS - Reinberg - turf retrofit/replacement,-400000,01/12/2000,12/31/2024
T-081,Belmont/Central,2023,Current Obligations,Program Administration,-76600,01/12/2000,12/31/2024
T-081,Belmont/Central,2023,Revenue,Property tax,6478700,01/12/2000,12/31/2024
T-081,Belmont/Central,2023,Current Obligations,RDA - IMI Self-Storage facility,-3033400,01/12/2000,12/31/2024
T-081,Belmont/Central,2023,Current Obligations,SBIF,-500000,01/12/2000,12/31/2024
T-081,Belmont/Central,2023,Fund Balance,Surplus TIF Funds - 2023,-248000,01/12/2000,12/31/2024
T-081,Belmont/Central,2024,Current Obligations,IGA - CPD - Park 0131 - Cragin Park Fieldhouse Improvements,-4733400,01/12/2000,12/31/2024
T-081,Belmont/Central,2024,Current Obligations,Program Administration,-78900,01/12/2000,12/31/2024
T-081,Belmont/Central,2024,Revenue,Property tax,6478700,01/12/2000,12/31/2024
T-081,Belmont/Central,2024,Current Obligations,RDA - IMI Self-Storage facility,-266700,01/12/2000,12/31/2024
T-081,Belmont/Central,2024,Transfers Between TIF Districts,To Diversey/Narragansett (Riis Park),-9000000,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,AIS - CPL - Library - North Austin,-57900,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,AIS - CPL - Library - Portage Cragin - renovations,-69700,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,CDOT - DSS - Traffic Signal - Left-Turn - Central/ Belmont,-400,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,CDOT - Lighting - Neighborhood Lighting Improvements,-1715500,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,"CDOT - Street resurfacing - Fullerton, Lockwood to Kostner",-203100,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,"CDOT - Streetscape - Fullerton, Narragansett to Lockwood",-4295100,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Fund Balance,FY 2021 Year End Available Fund Balance,26700100,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,IGA - CPD - Park 0122 - Blackhawk Park - roof/envelope/windows/interior/ADA,-3000000,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,"IGA - CPD - Park 0146 - Chopin (Frederic) Park - envelope/roof replacement, interior",-700000,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,SBIF,-1428500,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,TIF Works,-142200,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2022,Current Obligations,Program Administration,-22100,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2022,Revenue,Property tax,1700300,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2022,Revenue,Property Tax - 2022 - Collection Variance,-484700,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2022,Fund Balance,Surplus TIF Funds - 2022,-1131000,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2022,Current Obligations,TIF Works,139700,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2023,Current Obligations,CDOT - Pedestrian Safety Improvements - 3231 N Cicero Ave,-300000,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2023,Current Obligations,Program Administration,-22700,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2023,Revenue,Property tax,1700300,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2024,Current Obligations,Program Administration,-23400,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2024,Revenue,Property tax,1700300,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2024,Proposed Projects,Proposed School Project #1,-5220000,01/12/2000,12/31/2024
T-082,Belmont/Cicero,Fund / Project Balances,Current Obligations,AIS - Fire Station - Engine Co. 007 - 4911 W Belmont Ave - Fencing/Apron Repairs/Interior Repairs,-210000,01/12/2000,12/31/2024
T-082,Belmont/Cicero,Fund / Project Balances,Current Obligations,CDOT - ADA Polling Place - Foreman H.S.,-19900,01/12/2000,12/31/2024
T-082,Belmont/Cicero,Fund / Project Balances,Current Obligations,CDOT - DSS - Traffic signal - Belmont/Lamon,-3200,01/12/2000,12/31/2024
T-082,Belmont/Cicero,Fund / Project Balances,Current Obligations,CDOT - Lighting - Neighborhood Lighting Improvements,-1200000,01/12/2000,12/31/2024
T-082,Belmont/Cicero,Fund / Project Balances,Current Obligations,CDOT - Traffic Signal - Addison/Kilbourn & Addison/Kilpatrick,-18200,01/12/2000,12/31/2024
T-082,Belmont/Cicero,Fund / Project Balances,Fund Balance,FY 2021 Year End Available Fund Balance,6967000,01/12/2000,12/31/2024
T-082,Belmont/Cicero,Fund / Project Balances,Current Obligations,IGA - CPS - Foreman HS,-1842000,01/12/2000,12/31/2024
T-082,Belmont/Cicero,Fund / Project Balances,Current Obligations,SBIF,-1081400,01/12/2000,12/31/2024
T-082,Belmont/Cicero,Fund / Project Balances,Current Obligations,TIF Works,-139700,01/12/2000,12/31/2024
T-061,Bronzeville,2022,Current Obligations,CDOT - Traffic Signal Moderniztion - 2900 W Wabash,-715000,11/04/1998,12/31/2034
T-061,Bronzeville,2022,Current Obligations,Program Administration,-72700,11/04/1998,12/31/2034
T-061,Bronzeville,2022,Revenue,Property tax,7671000,11/04/1998,12/31/2034
T-061,Bronzeville,2022,Revenue,Property Tax - 2022 - Collection Variance,-2345500,11/04/1998,12/31/2034
T-061,Bronzeville,2022,Current Obligations,SBIF,-350000,11/04/1998,12/31/2034
T-061,Bronzeville,2022,Current Obligations,TIF Works,64700,11/04/1998,12/31/2034
T-061,Bronzeville,2023,Current Obligations,AIS - Environmental Remediation - Michael Reese Site - Carnotite,-5000000,11/04/1998,12/31/2034
T-061,Bronzeville,2023,Proposed Projects,AIS - Fire Engine Co. 16 - 53 E Pershing Rd,-1000000,11/04/1998,12/31/2034
T-061,Bronzeville,2023,Proposed Projects,CDOT - Infra-Structure Improvements - Street/Sidewalk/Curb/Lighting,-3000000,11/04/1998,12/31/2034
T-061,Bronzeville,2023,Proposed Projects,CDOT - Lighting - Neighborhood Lighting Improvements,-3000000,11/04/1998,12/31/2034
T-061,Bronzeville,2023,Current Obligations,IGA - CPS - Phillips H.S. - gymnasium annex - 244 E Pershing Rd,-2500000,11/04/1998,12/31/2034
T-061,Bronzeville,2023,Current Obligations,Program Administration,-74900,11/04/1998,12/31/2034
T-061,Bronzeville,2023,Revenue,Property tax,7671000,11/04/1998,12/31/2034
T-061,Bronzeville,2023,Proposed Projects,Proposed Redevelopment Project #12,-1000000,11/04/1998,12/31/2034
T-061,Bronzeville,2023,Proposed Projects,Proposed transit project #1,-712600,11/04/1998,12/31/2034
T-061,Bronzeville,2023,Proposed Projects,Proposed transit project #2,-750000,11/04/1998,12/31/2034
T-061,Bronzeville,2023,Current Obligations,RDA - Renaissance Apts - 3745 S Wabash - Rehab,-5313900,11/04/1998,12/31/2034
T-061,Bronzeville,2023,Current Obligations,SBIF,-400000,11/04/1998,12/31/2034
T-061,Bronzeville,2024,Current Obligations,Program Administration,-77200,11/04/1998,12/31/2034
T-061,Bronzeville,2024,Revenue,Property tax,7671000,11/04/1998,12/31/2034
T-061,Bronzeville,2024,Proposed Projects,Proposed Redevelopment Project #1,-5000000,11/04/1998,12/31/2034
T-061,Bronzeville,2024,Proposed Projects,Proposed transit project #1,-712600,11/04/1998,12/31/2034
T-061,Bronzeville,2024,Proposed Projects,Proposed transit project #2,-750000,11/04/1998,12/31/2034
T-061,Bronzeville,2025,Current Obligations,Program Administration,-79500,11/04/1998,12/31/2034
T-061,Bronzeville,2025,Revenue,Property tax,7988400,11/04/1998,12/31/2034
T-061,Bronzeville,2026,Current Obligations,Program Administration,-81900,11/04/1998,12/31/2034
T-061,Bronzeville,2026,Revenue,Property tax,7988400,11/04/1998,12/31/2034
T-061,Bronzeville,2027,Current Obligations,Program Administration,-84300,11/04/1998,12/31/2034
T-061,Bronzeville,2027,Revenue,Property tax,7988400,11/04/1998,12/31/2034
T-061,Bronzeville,2028,Current Obligations,Program Administration,-86800,11/04/1998,12/31/2034
T-061,Bronzeville,2028,Revenue,Property tax,8315400,11/04/1998,12/31/2034
T-061,Bronzeville,2029,Current Obligations,Program Administration,-89400,11/04/1998,12/31/2034
T-061,Bronzeville,2029,Revenue,Property tax,8315400,11/04/1998,12/31/2034
T-061,Bronzeville,2030,Current Obligations,Program Administration,-92100,11/04/1998,12/31/2034
T-061,Bronzeville,2031,Current Obligations,Program Administration,-94900,11/04/1998,12/31/2034
T-061,Bronzeville,2031,Revenue,Property tax,8652100,11/04/1998,12/31/2034
T-061,Bronzeville,2032,Current Obligations,Program Administration,-97700,11/04/1998,12/31/2034
T-061,Bronzeville,2032,Revenue,Property tax,8652100,11/04/1998,12/31/2034
T-061,Bronzeville,2033,Current Obligations,Program Administration,-100700,11/04/1998,12/31/2034
T-061,Bronzeville,2033,Revenue,Property tax,8652100,11/04/1998,12/31/2034
T-061,Bronzeville,2034,Current Obligations,Program Administration,-103700,11/04/1998,12/31/2034
T-061,Bronzeville,2034,Revenue,Property tax,8998900,11/04/1998,12/31/2034
T-061,Bronzeville,Fund / Project Balances,Current Obligations,AIS - Environmental Remediation - Michael Reese Site - Carnotite,-10349600,11/04/1998,12/31/2034
