TIF Number,TIF Name,Tme Period,Type,Description,Amount,Designation Date,Expiration Date
T-167,Avondale,2022,Current Obligations,Program Administration,-5600,07/29/2009,12/31/2033
T-167,Avondale,2022,Revenue,Property tax,235100,07/29/2009,12/31/2033
T-167,Avondale,2022,Revenue,Property Tax - 2022 - 5.0% Reserve For COVID-19 Tax Revenue Uncertainty - Tax Amounts/Collection Loss/Appeals/Refunds,-11800,07/29/2009,12/31/2033
T-167,Avondale,2023,Current Obligations,Program Administration,-5800,07/29/2009,12/31/2033
T-167,Avondale,2023,Revenue,Property tax,235100,07/29/2009,12/31/2033
T-167,Avondale,2024,Current Obligations,Program Administration,-6000,07/29/2009,12/31/2033
T-167,Avondale,2024,Revenue,Property tax,235100,07/29/2009,12/31/2033
T-167,Avondale,2025,Current Obligations,Program Administration,-6200,07/29/2009,12/31/2033
T-167,Avondale,2025,Revenue,Property tax,322100,07/29/2009,12/31/2033
T-167,Avondale,2026,Current Obligations,Program Administration,-6400,07/29/2009,12/31/2033
T-167,Avondale,2026,Revenue,Property tax,322100,07/29/2009,12/31/2033
T-167,Avondale,2027,Current Obligations,Program Administration,-6500,07/29/2009,12/31/2033
T-167,Avondale,2027,Revenue,Property tax,322100,07/29/2009,12/31/2033
T-167,Avondale,2028,Current Obligations,Program Administration,-6700,07/29/2009,12/31/2033
T-167,Avondale,2028,Revenue,Property tax,411700,07/29/2009,12/31/2033
T-167,Avondale,2029,Current Obligations,Program Administration,-6900,07/29/2009,12/31/2033
T-167,Avondale,2029,Revenue,Property tax,411700,07/29/2009,12/31/2033
T-167,Avondale,2030,Current Obligations,Program Administration,-7200,07/29/2009,12/31/2033
T-167,Avondale,2030,Revenue,Property tax,411700,07/29/2009,12/31/2033
T-167,Avondale,2031,Current Obligations,Program Administration,-7400,07/29/2009,12/31/2033
T-167,Avondale,2032,Current Obligations,Program Administration,-7600,07/29/2009,12/31/2033
T-167,Avondale,2032,Revenue,Property tax,503900,07/29/2009,12/31/2033
T-167,Avondale,2033,Current Obligations,Program Administration,-7800,07/29/2009,12/31/2033
T-167,Avondale,2033,Revenue,Property tax,503900,07/29/2009,12/31/2033
T-167,Avondale,Fund / Project Balances,Fund Balance,FY 2020 Year End Available Fund Balance,1409100,07/29/2009,12/31/2033
T-167,Avondale,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-292600,07/29/2009,12/31/2033
T-167,Avondale,Fund / Project Balances,Current Obligations,SBIF,-400100,07/29/2009,12/31/2033
T-167,Avondale,Fund / Project Balances,Current Obligations,"Street improvements - Milwaukee, Addison to Belmont",-732100,07/29/2009,12/31/2033
T-081,Belmont/Central,2021,Current Obligations,"CDOT - Streetscape - Belmont, Long to Mango; Central, Melrose to Barry",9400,01/12/2000,12/31/2024
T-081,Belmont/Central,2021,Current Obligations,CDOT - Traffic Signal - Left-Turn - Central/ Belmont,400,01/12/2000,12/31/2024
T-081,Belmont/Central,2021,Current Obligations,"Lighting - Central, Diversey to Fullerton",191700,01/12/2000,12/31/2024
T-081,Belmont/Central,2021,Current Obligations,Pedestrian countdown signals - Fullerton/Lamon,5900,01/12/2000,12/31/2024
T-081,Belmont/Central,2021,Current Obligations,Program Administration,-72200,01/12/2000,12/31/2024
T-081,Belmont/Central,2021,Revenue,Property tax,5806500,01/12/2000,12/31/2024
T-081,Belmont/Central,2021,Revenue,Property Tax - 2021 - 7.5% Reserve For COVID-19 Tax Revenue Uncertainty - Tax Amounts/Collection Loss/Appeals/Refunds,-435500,01/12/2000,12/31/2024
T-081,Belmont/Central,2021,Current Obligations,Residential street resurfacing - Belmont Central TIF,16700,01/12/2000,12/31/2024
T-081,Belmont/Central,2021,Current Obligations,SBIF,-1000000,01/12/2000,12/31/2024
T-081,Belmont/Central,2021,Current Obligations,Sidewalk - Chopin Park - Roscoe/Cornelia/Long/Linder,-67500,01/12/2000,12/31/2024
T-081,Belmont/Central,2021,Current Obligations,TIF Works,92200,01/12/2000,12/31/2024
T-081,Belmont/Central,2022,Current Obligations,IGA - CPS - Northwest M.S. - 5252 W Palmer St - Chimney/Stack Reduction,-750000,01/12/2000,12/31/2024
T-081,Belmont/Central,2022,Current Obligations,IGA - CPS - Reinberg - turf retrofit/replacement,-400000,01/12/2000,12/31/2024
T-081,Belmont/Central,2022,Current Obligations,Program Administration,-74400,01/12/2000,12/31/2024
T-081,Belmont/Central,2022,Revenue,Property tax,6263900,01/12/2000,12/31/2024
T-081,Belmont/Central,2022,Revenue,Property Tax - 2022 - 5.0% Reserve For COVID-19 Tax Revenue Uncertainty - Tax Amounts/Collection Loss/Appeals/Refunds,-313200,01/12/2000,12/31/2024
T-081,Belmont/Central,2022,Current Obligations,RDA - IMI Self-Storage facility,-2766700,01/12/2000,12/31/2024
T-081,Belmont/Central,2022,Current Obligations,SBIF,-1000000,01/12/2000,12/31/2024
T-081,Belmont/Central,2023,Proposed Projects,IGA - CPS - Northwest M.S. - 5252 W Palmer St - Masonry/Roof/Envelope,-5400000,01/12/2000,12/31/2024
T-081,Belmont/Central,2023,Current Obligations,Program Administration,-76600,01/12/2000,12/31/2024
T-081,Belmont/Central,2023,Revenue,Property tax,6263900,01/12/2000,12/31/2024
T-081,Belmont/Central,2023,Current Obligations,RDA - IMI Self-Storage facility,-266700,01/12/2000,12/31/2024
T-081,Belmont/Central,2023,Current Obligations,SBIF,-500000,01/12/2000,12/31/2024
T-081,Belmont/Central,2024,Current Obligations,Program Administration,-78900,01/12/2000,12/31/2024
T-081,Belmont/Central,2024,Revenue,Property tax,6263900,01/12/2000,12/31/2024
T-081,Belmont/Central,2024,Current Obligations,RDA - IMI Self-Storage facility,-266700,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,"CDOT - Streetscape - Belmont, Long to Mango; Central, Melrose to Barry",-9400,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,"CDOT - Streetscape - Fullerton, Narragansett to Lockwood",-4311200,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,CDOT - Traffic Signal - Left-Turn - Central/ Belmont,-400,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,CPL - Library - Portage Cragin - renovations,-127600,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Fund Balance,FY 2020 Year End Available Fund Balance,22143700,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,IGA - CPD - Park 0122 - Blackhawk Park - roof/envelope/windows/interior/ADA,-3000000,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,"IGA - CPD - Park 0146 - Chopin (Frederic) Park - envelope/roof replacement, interior",-700000,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,"Lighting - Central, Diversey to Fullerton",-191700,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-2530600,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,Pedestrian countdown signals - Fullerton/Lamon,-5900,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,Residential street resurfacing - Belmont Central TIF,-16700,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,SBIF,-504400,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,Sidewalk - Chopin Park - Roscoe/Cornelia/Long/Linder,-67500,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,"Street resurfacing - Fullerton, Lockwood to Kostner",-248100,01/12/2000,12/31/2024
T-081,Belmont/Central,Fund / Project Balances,Current Obligations,TIF Works,-142200,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2021,Current Obligations,AIS - Fire Station - Engine Co. 007 - 4911 W Belmont Ave - Fencing/Apron Repairs/Interior Repairs,-210000,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2021,Current Obligations,CDOT - Foreman High School - ADA Polling Place,-40500,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2021,Current Obligations,Program Administration,-21400,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2021,Revenue,Property tax,1383400,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2021,Revenue,Property Tax - 2021 - 7.5% Reserve For COVID-19 Tax Revenue Uncertainty - Tax Amounts/Collection Loss/Appeals/Refunds,-103800,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2021,Current Obligations,SBIF,-500000,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2021,Fund Balance,Surplus TIF Funds - 2021,-58300,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2021,Current Obligations,TIF Works,89700,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2021,Current Obligations,Traffic signal - Addison/Kilbourn & Addison/Kilpatrick,60100,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2021,Current Obligations,Traffic signal - Belmont/Lamon,3200,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2022,Proposed Projects,ADA Polling Place,-82000,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2022,Current Obligations,Program Administration,-22100,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2022,Revenue,Property tax,1483100,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2022,Revenue,Property Tax - 2022 - 5.0% Reserve For COVID-19 Tax Revenue Uncertainty - Tax Amounts/Collection Loss/Appeals/Refunds,-74200,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2022,Proposed Projects,SBIF,-500000,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2022,Fund Balance,Surplus TIF Funds - 2022,-1131000,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2023,Current Obligations,Program Administration,-22700,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2023,Revenue,Property tax,1483100,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2023,Proposed Projects,SBIF,-500000,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2024,Current Obligations,Program Administration,-23400,01/12/2000,12/31/2024
T-082,Belmont/Cicero,2024,Revenue,Property tax,1483100,01/12/2000,12/31/2024
T-082,Belmont/Cicero,Fund / Project Balances,Fund Balance,FY 2020 Year End Available Fund Balance,5742100,01/12/2000,12/31/2024
T-082,Belmont/Cicero,Fund / Project Balances,Current Obligations,IGA - CPS - Foreman HS,-1842000,01/12/2000,12/31/2024
T-082,Belmont/Cicero,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-1200000,01/12/2000,12/31/2024
T-082,Belmont/Cicero,Fund / Project Balances,Current Obligations,SBIF,-592500,01/12/2000,12/31/2024
T-082,Belmont/Cicero,Fund / Project Balances,Current Obligations,TIF Works,-139700,01/12/2000,12/31/2024
T-082,Belmont/Cicero,Fund / Project Balances,Current Obligations,Traffic signal - Addison/Kilbourn & Addison/Kilpatrick,-60100,01/12/2000,12/31/2024
T-082,Belmont/Cicero,Fund / Project Balances,Current Obligations,Traffic signal - Belmont/Lamon,-3200,01/12/2000,12/31/2024
T-061,Bronzeville,2021,Current Obligations,AIS - Environmental remediation - Michael Reese site - Carnotite,-7688300,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Current Obligations,Bike lanes - Protected Bikeways Program,10000,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Current Obligations,CDOT - Martin Luther King Library - ADA Polling Place,-69000,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Current Obligations,DPD - TIF Plan Amendment - 12 Year Extension - Bronzeville TIF,-400000,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Current Obligations,Police Public Safety Headquarters,-4500000,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Current Obligations,Program Administration,-70600,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Revenue,Property tax,6025600,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Revenue,Property Tax - 2021 - 7.5% Reserve For COVID-19 Tax Revenue Uncertainty - Tax Amounts/Collection Loss/Appeals/Refunds,-451900,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Current Obligations,RDA - Pershing & State LP,-36700,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Current Obligations,"Resurfacing - King Dr, 37th to 51st",28500,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Current Obligations,Street improvements - Madden Wells / Oakwood shores Ph2,46500,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Current Obligations,AIS - Environmental remediation - Michael Reese site - Carnotite,-12916800,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Proposed Projects,CDOT - Lighting - Neighborhood Lighting Improvements,-2000000,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Transfers Between TIF Districts,From 47th/King (Environmental assessment/remediation),13500000,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Current Obligations,IGA - CPS - Phillips H.S. - gymnasium annex - 244 E Pershing Rd,-2500000,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Current Obligations,Program Administration,-72700,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Revenue,Property tax,6296100,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Revenue,Property Tax - 2022 - 5.0% Reserve For COVID-19 Tax Revenue Uncertainty - Tax Amounts/Collection Loss/Appeals/Refunds,-314800,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Proposed Projects,Proposed Redevelopment Project #1,-6000000,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Proposed Projects,Proposed transit project #1,-1425100,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Proposed Projects,Proposed transit project #2,-1500000,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Current Obligations,SBIF,-350000,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Transfers Between TIF Districts,To 35th/State (CHA Transformation - Stateway Gardens),-2000000,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,AIS - Environmental remediation - Michael Reese site - Carnotite,-3235000,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,Bike lanes - Protected Bikeways Program,-10000,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,CDOT - Bridge - 31st Street - reconstruction,-1400000,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Fund Balance,FY 2020 Year End Available Fund Balance,34059900,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,IGA - CPD - Dog park - 3924 S Indiana,-144400,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,NIF,-419800,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,Police Public Safety Headquarters,-786200,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,Professional services - Michael Reese Development RFP,-305700,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,RDA - Pershing & State LP,-36000,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,"Resurfacing - King Dr, 37th to 51st",-28500,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,SBIF,-472200,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,Street improvements - Madden Wells / Oakwood shores Ph2,-46500,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,TIF Works,-64700,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,Traffic signal modernization - Oakwood Blvd / Martin Luther King Dr,-268900,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,Traffic signal modernization - Oakwood Blvd / Martin Luther King Dr (additional funding),-215000,11/04/1998,12/31/2022
T-013,Bryn Mawr/Broadway,2021,Current Obligations,Divvy station installation,48100,12/11/1996,12/31/2032
T-013,Bryn Mawr/Broadway,2021,Transfers Between TIF Districts,From Red Purple Transit (Red Purple Modernization Transit TIF),15289300,12/11/1996,12/31/2032
T-013,Bryn Mawr/Broadway,2021,Current Obligations,IGA - CTA - Red Purple Transit - Red Line reconstruction,-15289300,12/11/1996,12/31/2032
T-013,Bryn Mawr/Broadway,2021,Current Obligations,Professional services,4700,12/11/1996,12/31/2032
T-013,Bryn Mawr/Broadway,2021,Current Obligations,Program Administration,-39400,12/11/1996,12/31/2032
T-013,Bryn Mawr/Broadway,2021,Revenue,Property tax,3061400,12/11/1996,12/31/2032
T-013,Bryn Mawr/Broadway,2021,Revenue,Property Tax - 2021 - 7.5% Reserve For COVID-19 Tax Revenue Uncertainty - Tax Amounts/Collection Loss/Appeals/Refunds,-229600,12/11/1996,12/31/2032
T-013,Bryn Mawr/Broadway,2021,Current Obligations,SBIF,-500000,12/11/1996,12/31/2032
T-013,Bryn Mawr/Broadway,2021,Fund Balance,Surplus TIF Funds - 2021,-3124200,12/11/1996,12/31/2032
T-013,Bryn Mawr/Broadway,2021,Current Obligations,Utility relocation - 5556 N Sheridan,78900,12/11/1996,12/31/2032
T-013,Bryn Mawr/Broadway,2022,Proposed Projects,DPD - RDA - Proposed Redevelopment Project,-3333400,12/11/1996,12/31/2032
T-013,Bryn Mawr/Broadway,2022,Current Obligations,Program Administration,-40600,12/11/1996,12/31/2032
T-013,Bryn Mawr/Broadway,2022,Revenue,Property tax,3190700,12/11/1996,12/31/2032
T-013,Bryn Mawr/Broadway,2022,Revenue,Property Tax - 2022 - 5.0% Reserve For COVID-19 Tax Revenue Uncertainty - Tax Amounts/Collection Loss/Appeals/Refunds,-159500,12/11/1996,12/31/2032
T-013,Bryn Mawr/Broadway,2022,Current Obligations,SBIF,-500000,12/11/1996,12/31/2032
T-013,Bryn Mawr/Broadway,2022,Current Obligations,Utility relocation - 5556 N Sheridan,5100,12/11/1996,12/31/2032
T-013,Bryn Mawr/Broadway,2022,Current Obligations,Viaduct - improvements - CTA Argyle station,87600,12/11/1996,12/31/2032
T-013,Bryn Mawr/Broadway,2023,Proposed Projects,DPD - RDA - Proposed Redevelopment Project,-1666700,12/11/1996,12/31/2032
T-013,Bryn Mawr/Broadway,2023,Current Obligations,Program Administration,-41800,12/11/1996,12/31/2032
T-013,Bryn Mawr/Broadway,2023,Revenue,Property tax,3190700,12/11/1996,12/31/2032
