TIF Number,TIF Name,Tme Period,Type,Description,Amount,Designation Date,Expiration Date
T-058,Portage Park,Fund / Project Balances,Fund Balance,FY 2019 Year End Available Fund Balance,12838000,09/09/1998,12/31/2022
T-060,71st/Stony Island,2020,Current Obligations,CDOT - Sidewalk/curb/gutter repairs - ISW - Corridor 08,-74200,10/07/1998,12/31/2034
T-060,71st/Stony Island,2020,Current Obligations,Invest South West Program (ISW) - Phase I - Corridor 08,353700,10/07/1998,12/31/2034
T-060,71st/Stony Island,2020,Current Obligations,Program administration,-55400,10/07/1998,12/31/2034
T-060,71st/Stony Island,2020,Current Obligations,RDA - Jeffery Plaza Retail,-2000000,10/07/1998,12/31/2034
T-060,71st/Stony Island,2020,Revenue,Property tax,4016400,10/07/1998,12/31/2034
T-060,71st/Stony Island,2020,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-241000,10/07/1998,12/31/2034
T-060,71st/Stony Island,2020,Transfers Between TIF Districts,From Avalon Park/South Shore (Invest South West Program),22600,10/07/1998,12/31/2034
T-060,71st/Stony Island,2021,Current Obligations,CDOT - Streetscape - 71st - Phase II,-37300,10/07/1998,12/31/2034
T-060,71st/Stony Island,2021,Current Obligations,IGA - CPS - Parkside ES - Fire Alarm System Replacement,-230000,10/07/1998,12/31/2034
T-060,71st/Stony Island,2021,Current Obligations,Jeffery Plaza - Legal Costs,271800,10/07/1998,12/31/2034
T-060,71st/Stony Island,2021,Current Obligations,Program administration,-57900,10/07/1998,12/31/2034
T-060,71st/Stony Island,2021,Current Obligations,RDA - Jeffery Plaza Retail,-2000000,10/07/1998,12/31/2034
T-060,71st/Stony Island,2021,Current Obligations,RDA - Montclare Sr - Avalon Park,-223400,10/07/1998,12/31/2034
T-060,71st/Stony Island,2021,Current Obligations,SBIF,-350000,10/07/1998,12/31/2034
T-060,71st/Stony Island,2021,Current Obligations,"Sidewalk/lighting - 7300 S Stony Island; 75th, Jeffery to Stony Island",40800,10/07/1998,12/31/2034
T-060,71st/Stony Island,2021,Current Obligations,Street construction - 77th/Avalon,52800,10/07/1998,12/31/2034
T-060,71st/Stony Island,2021,Current Obligations,"Streetscape - 71st, South Shore to Jeffery",37300,10/07/1998,12/31/2034
T-060,71st/Stony Island,2021,Proposed Projects,CDOT - CTA - Bus Priority Zone - 79th/Stony Island - Route 79 - ISW - Corridor 08,-432000,10/07/1998,12/31/2034
T-060,71st/Stony Island,2021,Proposed Projects,Proposed ISW Project(s),-2175200,10/07/1998,12/31/2034
T-060,71st/Stony Island,2021,Proposed Projects,TIF Works,-125000,10/07/1998,12/31/2034
T-060,71st/Stony Island,2021,Proposed Transfers,From 87th/Cottage Grove (Invest South West Program),1300000,10/07/1998,12/31/2034
T-060,71st/Stony Island,2021,Proposed Transfers,To Avalon Park/South Shore (Invest South West Program),-3333400,10/07/1998,12/31/2034
T-060,71st/Stony Island,2021,Revenue,Property tax,4016400,10/07/1998,12/31/2034
T-060,71st/Stony Island,2021,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-860500,10/07/1998,12/31/2034
T-060,71st/Stony Island,2021,Transfers Between TIF Districts,From Woodlawn (RDA - Jeffery Plaza),1000000,10/07/1998,12/31/2034
T-060,71st/Stony Island,2022,Current Obligations,Program administration,-63300,10/07/1998,12/31/2034
T-060,71st/Stony Island,2022,Current Obligations,RDA - Jeffery Plaza Retail,-2000000,10/07/1998,12/31/2034
T-060,71st/Stony Island,2022,Proposed Projects,Proposed ISW Project(s),-2175200,10/07/1998,12/31/2034
T-060,71st/Stony Island,2022,Proposed Transfers,From 87th/Cottage Grove (Invest South West Program),1300000,10/07/1998,12/31/2034
T-060,71st/Stony Island,2022,Proposed Transfers,To Avalon Park/South Shore (Invest South West Program),-3333400,10/07/1998,12/31/2034
T-060,71st/Stony Island,2022,Revenue,Property tax,4256500,10/07/1998,12/31/2034
T-060,71st/Stony Island,2022,Transfers Between TIF Districts,From Woodlawn (RDA - Jeffery Plaza),1000000,10/07/1998,12/31/2034
T-060,71st/Stony Island,2023,Current Obligations,RDA - Jeffery Plaza Retail,-2000000,10/07/1998,12/31/2034
T-060,71st/Stony Island,2023,Proposed Projects,Proposed ISW Project(s),-2175200,10/07/1998,12/31/2034
T-060,71st/Stony Island,2023,Proposed Transfers,From 87th/Cottage Grove (Invest South West Program),1300000,10/07/1998,12/31/2034
T-060,71st/Stony Island,2023,Proposed Transfers,To Avalon Park/South Shore (Invest South West Program),-3333400,10/07/1998,12/31/2034
T-060,71st/Stony Island,2023,Revenue,Property tax,4256500,10/07/1998,12/31/2034
T-060,71st/Stony Island,2024,Revenue,Property tax,4256500,10/07/1998,12/31/2034
T-060,71st/Stony Island,2025,Revenue,Property tax,4503800,10/07/1998,12/31/2034
T-060,71st/Stony Island,2026,Revenue,Property tax,4503800,10/07/1998,12/31/2034
T-060,71st/Stony Island,2027,Revenue,Property tax,4503800,10/07/1998,12/31/2034
T-060,71st/Stony Island,2028,Revenue,Property tax,4758500,10/07/1998,12/31/2034
T-060,71st/Stony Island,2029,Revenue,Property tax,4758500,10/07/1998,12/31/2034
T-060,71st/Stony Island,2030,Revenue,Property tax,4758500,10/07/1998,12/31/2034
T-060,71st/Stony Island,2031,Revenue,Property tax,5020800,10/07/1998,12/31/2034
T-060,71st/Stony Island,2032,Revenue,Property tax,5020800,10/07/1998,12/31/2034
T-060,71st/Stony Island,2033,Revenue,Property tax,5020800,10/07/1998,12/31/2034
T-060,71st/Stony Island,2034,Revenue,Property tax,5291000,10/07/1998,12/31/2034
T-060,71st/Stony Island,Fund / Project Balances,Current Obligations,CDOT - Streetscape - 71st - Phase II,-1066700,10/07/1998,12/31/2034
T-060,71st/Stony Island,Fund / Project Balances,Current Obligations,ICC Railroad Interconnect Project,-60000,10/07/1998,12/31/2034
T-060,71st/Stony Island,Fund / Project Balances,Current Obligations,Invest South West Program (ISW) - Phase I - Corridor 08,-367200,10/07/1998,12/31/2034
T-060,71st/Stony Island,Fund / Project Balances,Current Obligations,Jeffery Plaza - Legal Costs,-271800,10/07/1998,12/31/2034
T-060,71st/Stony Island,Fund / Project Balances,Current Obligations,Police - Horse Stables - 7059 S Shore Drive - renovation,-837100,10/07/1998,12/31/2034
T-061,Bronzeville,Fund / Project Balances,Current Obligations,NIF,-419800,11/04/1998,12/31/2022
T-060,71st/Stony Island,Fund / Project Balances,Current Obligations,"Sidewalk/lighting - 7300 S Stony Island; 75th, Jeffery to Stony Island",-40800,10/07/1998,12/31/2034
T-060,71st/Stony Island,Fund / Project Balances,Current Obligations,Street construction - 77th/Avalon,-52800,10/07/1998,12/31/2034
T-060,71st/Stony Island,Fund / Project Balances,Current Obligations,"Streetscape - 71st, South Shore to Jeffery",-37300,10/07/1998,12/31/2034
T-060,71st/Stony Island,Fund / Project Balances,Current Obligations,TIF Plan Amendment - 12-Year Extension,-217000,10/07/1998,12/31/2034
T-060,71st/Stony Island,Fund / Project Balances,Current Obligations,TIF Works,-1200,10/07/1998,12/31/2034
T-060,71st/Stony Island,Fund / Project Balances,Fund Balance,FY 2019 Year End Available Fund Balance,7293000,10/07/1998,12/31/2034
T-061,Bronzeville,2020,Current Obligations,Environmental remediation - Michael Reese site - Carnotite,-1000000,11/04/1998,12/31/2022
T-061,Bronzeville,2020,Current Obligations,IGA - CPD - Dog park - 3924 S Indiana,-600000,11/04/1998,12/31/2022
T-061,Bronzeville,2020,Current Obligations,IGA - CPD - Williams Park - fieldhouse - additional funding,-3000000,11/04/1998,12/31/2022
T-061,Bronzeville,2020,Current Obligations,Program administration,-65300,11/04/1998,12/31/2022
T-061,Bronzeville,2020,Current Obligations,Traffic signal modernization - Oakwood Blvd / Martin Luther King Dr,-5000,11/04/1998,12/31/2022
T-061,Bronzeville,2020,Current Obligations,Traffic signal modernization - Oakwood Blvd / Martin Luther King Dr (additional funding),-225000,11/04/1998,12/31/2022
T-061,Bronzeville,2020,Revenue,Property tax,5386600,11/04/1998,12/31/2022
T-061,Bronzeville,2020,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-323200,11/04/1998,12/31/2022
T-061,Bronzeville,2020,Transfers Between TIF Districts,From 47th/King (Williams Park),3000000,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Current Obligations,Bike lanes - Protected Bikeways Program,-10000,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Current Obligations,Environmental remediation - Michael Reese site - Carnotite,-20000000,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Current Obligations,IGA - CPS - John B Drake ES - Fire Alarm System Replacement,-450000,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Current Obligations,IGA - CPS - Phillips H.S. - gymnasium annex - 244 E Pershing Rd,-2500000,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Current Obligations,Michael Reese Redevelopment Financial Analysis Study,-215000,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Current Obligations,Program administration,-68200,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Current Obligations,RDA - Pershing & State LP,-64400,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Current Obligations,"Resurfacing - King Dr, 37th to 51st",28400,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Current Obligations,SBIF,-350000,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Current Obligations,Street improvements - Madden Wells / Oakwood shores Ph2,46500,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Proposed Projects,Police Public Safety Headquarters,-12000000,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Proposed Projects,Proposed Redevelopment Project #1,-2666700,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Proposed Projects,Proposed transit project #1,-1425100,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Proposed Projects,Proposed transit project #2,-240000,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Proposed Projects,TIF Works,-50000,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Revenue,Property tax,5386600,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-881000,11/04/1998,12/31/2022
T-061,Bronzeville,2021,Transfers Between TIF Districts,From 47th/King (Environmental assessment/remediation),22000000,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Current Obligations,Environmental remediation - Michael Reese site - Carnotite,-10000000,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Current Obligations,Program administration,-73800,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Proposed Projects,CDOT - Lighting - Neighborhood Lighting Improvements,-2000000,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Proposed Projects,Proposed Redevelopment Project #1,-3333400,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Proposed Projects,Proposed transit project #2,-1260000,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Proposed Transfers,Port to 35th State TIF - CHA Transformation project,-750000,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Proposed Transfers,Port to 35th State TIF - Economic Development project,-1500000,11/04/1998,12/31/2022
T-061,Bronzeville,2022,Revenue,Property tax,5637700,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,AIS - Public Safety HQ - 3510 S Michigan - Police Dept - UPS / Switchgear / A/C (prior TTF approval $1.1mm),-1100000,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,Bike lanes - Protected Bikeways Program,-10000,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,Bridge - 31st Street - reconstruction,-1400000,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,Professional services - Michael Reese Development RFP,-90700,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,RDA - Pershing & State LP,-45200,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,"Resurfacing - King Dr, 37th to 51st",-28500,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,SBIF,-502200,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,Street improvements - Madden Wells / Oakwood shores Ph2,-46500,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,TIF Works,-64700,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Current Obligations,Traffic signal modernization - Oakwood Blvd / Martin Luther King Dr,-373500,11/04/1998,12/31/2022
T-061,Bronzeville,Fund / Project Balances,Fund Balance,FY 2019 Year End Available Fund Balance,28258600,11/04/1998,12/31/2022
T-062,Roosevelt/Racine,2020,Current Obligations,AIS - Police Station - District 12 - 1412 S Blue Island Ave - MEP,-1000000,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2020,Current Obligations,CDOT - Lighting - decorative pole replacement,-280000,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2020,Current Obligations,CHA Transformation - RDA - ABLA - Phase 1 - Roosevelt Square,-976100,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2020,Current Obligations,Fire Station - Engine Co. 018 - 1360 S Blue Island Ave - MEP/repairs/upgrade building controls,-700000,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2020,Current Obligations,Program administration,-33300,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2020,Revenue,Property tax,2021300,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2020,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-121300,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2021,Current Obligations,CHA Transformation - RDA - ABLA - Phase 1 - Roosevelt Square,-928700,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2021,Current Obligations,IGA - CPD - Park 1030 - Fosco Park - Phase 1,-1500000,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2021,Current Obligations,Program administration,-34800,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2021,Current Obligations,Street improvements - 1200 to 1500 S Loomis,169500,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2021,Fund Balance,Surplus TIF Funds - 2021,-150400,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2021,Proposed Projects,AIS - Polling Place ADA Upgrade - Police Station - 1412 S Blue Island Ave,-25000,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2021,Proposed Projects,CHA Transformation Residential Project,-4500000,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2021,Proposed Projects,Proposed Park Project #1,-3500000,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2021,Proposed Projects,Proposed Redevelopment Project #1,-500000,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2021,Proposed Transfers,From Western/Ogden (Fire facility rehab),700000,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2021,Proposed Transfers,From Western/Ogden (Lighting),280000,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2021,Proposed Transfers,From Western/Ogden (Police facility rehab),1000000,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2021,Proposed Transfers,From Western/Ogden (Polling Place ADA Upgrade - City Facilities),25000,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2021,Proposed Transfers,Port to Roosevelt Racine TIF - CHA Transformation project,5666700,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2021,Proposed Transfers,Port to Roosevelt Racine TIF - City Facility project,500000,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2021,Proposed Transfers,Port to Roosevelt Racine TIF - Park project,3500000,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2021,Revenue,Property tax,2021300,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2021,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-268300,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2021,Transfers Between TIF Districts,From Western/Ogden (CPD - Fosco Park),1500000,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2022,Current Obligations,CHA Transformation - RDA - ABLA - Phase 1 - Roosevelt Square,-947200,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2022,Current Obligations,Program administration,-37000,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2022,Proposed Projects,CHA Transformation Residential Project,-9000000,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2022,Proposed Projects,Proposed Redevelopment Project #1,-500000,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2022,Proposed Transfers,Port to Roosevelt Racine TIF - CHA Transformation project,11333400,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2022,Proposed Transfers,Port to Roosevelt Racine TIF - City Facility project,500000,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2022,Revenue,Property tax,2094900,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2023,Current Obligations,Program administration,-43900,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2023,Revenue,Property tax,2094900,11/04/1998,12/31/2034
T-062,Roosevelt/Racine,2024,Current Obligations,Program administration,-58300,11/04/1998,12/31/2034
